Periode,Gare de départ,AMIENS,BAYONNE,BELFORT,BÉZIERS,BORDEAUX-ST-JEAN,BOULOGNE-VILLE,BOURGES,BOURG-ST-MAURICE/ST-GERVAIS,BRIANÇON,BRIVE/CAHORS,CAEN,CERBERE,CERBÈRE,CHERBOURG,CLERMONT-FERRAND,GRANVILLE,HENDAYE,LATOUR-DE-CAROL,LE HAVRE,LIMOGES,LYON,LYON-PART-DIEU,MARSEILLE-ST-CHARLES,MAUBEUGE,MAUBEUGE/CAMBRAI,MODANE,NANTES,NEVERS,NICE-VILLE,NÎMES,ORLÉANS,PARIS-AUSTERLITZ,PARIS-BERCY,PARIS-EST,PARIS-NORD,PARIS-ST-LAZARE,PARIS-VAUGIRARD,RODEZ/ALBI,ROUEN,ROUEN-RIVE-DROITE,ST-QUENTIN,TOULOUSE-MATABIAU,TOULOUSE-MATABIAU/CERBERE,TOULOUSE-MATABIAU/RODEZ,TOURS,TROUVILLE-DEAUVILLE,TROYES
2018-12,PARIS-BERCY,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12,PARIS-NORD,206,,,,,148,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,124,,,,,,
2018-12,PARIS-ST-LAZARE,,,,,,,,,,,246,,,201,,,,,348,,,,,,,,,,,,,,,,,,,,,315,,,,,,77,
2018-12,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,
2018-12,ST-QUENTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,
2018-12,TOULOUSE-MATABIAU,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,
2018-12,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,
2019-01,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,
2019-01,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,
2019-01,BÉZIERS,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,241,,,,92,,,,,,,,,,,,,,,,,,,,
2019-01,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,
2019-01,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,67,,
2019-01,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,
2019-01,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-01,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,
2019-01,CLERMONT-FERRAND,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,
2019-01,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,
2019-01,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,
2019-01,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,
2019-01,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,
2019-01,MARSEILLE-ST-CHARLES,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01,NANTES,,,,,93,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01,PARIS-AUSTERLITZ,,,,,,,,,31,210,,,,,,,,27,,,,,,,,,,,,,,,,,,,,30,,,,88,29,,,,
2019-01,PARIS-BERCY,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01,PARIS-ST-LAZARE,,,,,,,,,,,254,,,202,,,,,360,,,,,,,,,,,,,,,,,,,,,322,,,,,,77,
2019-01,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,
2019-01,TOULOUSE-MATABIAU,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,
2019-01,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2019-02,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2019-02,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2019-02,BÉZIERS,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,211,,,,84,,,,,,,,,,,,,,,,,,,,
2019-02,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-02,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,60,,
2019-02,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
2019-02,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-02,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,
2019-02,CLERMONT-FERRAND,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,
2019-02,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,
2019-02,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-02,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,
2019-02,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,
2019-02,MARSEILLE-ST-CHARLES,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02,NANTES,,,,,84,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02,PARIS-AUSTERLITZ,,,,,,,,,27,186,,,,,,,,28,,,,,,,,,,,,,,,,,,,,26,,,,80,27,,,,
2019-02,PARIS-BERCY,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02,PARIS-ST-LAZARE,,,,,,,,,,,232,,,184,,,,,328,,,,,,,,,,,,,,,,,,,,,300,,,,,,72,
2019-02,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,
2019-02,TOULOUSE-MATABIAU,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,
2019-02,TOURS,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,
2019-03,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,
2019-03,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
2019-03,BÉZIERS,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,232,,,,92,,,,,,,,,,,,,,,,,,,,
2019-03,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-03,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,67,,
2019-03,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,
2019-03,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,
2019-03,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,
2019-03,CLERMONT-FERRAND,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,
2019-03,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,
2019-03,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-03,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,
2019-03,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,
2019-03,MARSEILLE-ST-CHARLES,,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03,NANTES,,,,,92,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03,PARIS-AUSTERLITZ,,,,,,,,,27,186,,,,,,,,27,,,,,,,,,,,,,,,,,,,,21,,,,85,29,,,,
2019-03,PARIS-BERCY,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03,PARIS-ST-LAZARE,,,,,,,,,,,253,,,199,,,,,357,,,,,,,,,,,,,,,,,,,,,333,,,,,,80,
2019-03,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,
2019-03,TOULOUSE-MATABIAU,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,
2019-03,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,
2019-04,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2019-04,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,
2019-04,BÉZIERS,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,206,,,,90,,,,,,,,,,,,,,,,,,,,
2019-04,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-04,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,65,,
2019-04,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,,,,
2019-04,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-04,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,
2019-04,CLERMONT-FERRAND,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,
2019-04,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,
2019-04,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-04,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,,,,,,,,,
2019-04,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,
2019-04,MARSEILLE-ST-CHARLES,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04,NANTES,,,,,90,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04,PARIS-AUSTERLITZ,,,,,,,,,27,173,,,,,,,,27,,,,,,,,,,,,,,,,,,,,0,,,,80,27,,,,
2019-04,PARIS-BERCY,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04,PARIS-ST-LAZARE,,,,,,,,,,,247,,,197,,,,,348,,,,,,,,,,,,,,,,,,,,,314,,,,,,86,
2019-04,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,
2019-04,TOULOUSE-MATABIAU,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,
2019-04,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2019-05,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2019-05,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,
2019-05,BÉZIERS,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,212,,,,93,,,,,,,,,,,,,,,,,,,,
2019-05,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,
2019-05,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,68,,
2019-05,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,
2019-05,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-05,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,
2019-05,CLERMONT-FERRAND,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,,,,
2019-05,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,
2019-05,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-05,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,
2019-05,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,
2019-05,MARSEILLE-ST-CHARLES,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05,NANTES,,,,,94,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05,PARIS-AUSTERLITZ,,,,,,,,,29,194,,,,,,,,28,,,,,,,,,,,,,,,,,,,,0,,,,85,28,,,,
2019-05,PARIS-BERCY,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05,PARIS-ST-LAZARE,,,,,,,,,,,251,,,197,,,,,345,,,,,,,,,,,,,,,,,,,,,311,,,,,,99,
2019-05,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,
2019-05,TOULOUSE-MATABIAU,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,
2019-05,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,
2019-06,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2019-06,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,
2019-06,BÉZIERS,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,217,,,,90,,,,,,,,,,,,,,,,,,,,
2019-06,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,
2019-06,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,66,,
2019-06,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,
2019-06,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2019-06,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,
2019-06,CLERMONT-FERRAND,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,
2019-06,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,
2019-06,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2019-06,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,
2019-06,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,
2019-06,MARSEILLE-ST-CHARLES,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06,NANTES,,,,,91,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06,PARIS-AUSTERLITZ,,,,,,,,,22,177,,,,,,,,26,,,,,,,,,,,,,,,,,,,,0,,,,76,26,,,,
2019-06,PARIS-BERCY,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06,PARIS-ST-LAZARE,,,,,,,,,,,241,,,204,,,,,342,,,,,,,,,,,,,,,,,,,,,317,,,,,,106,
2019-06,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,
2019-06,TOULOUSE-MATABIAU,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,
2019-06,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,
2019-07,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,
2019-07,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,
2019-07,BÉZIERS,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,236,,,,93,,,,,,,,,,,,,,,,,,,,
2019-07,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
2019-07,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,66,,
2019-07,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,
2019-07,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
2019-07,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,
2019-07,CLERMONT-FERRAND,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,
2019-07,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,
2019-07,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,
2019-07,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,
2019-07,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,
2019-07,MARSEILLE-ST-CHARLES,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07,NANTES,,,,,93,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07,PARIS-AUSTERLITZ,,,,,,,,,30,209,,,,,,,,31,,,,,,,,,,,,,,,,,,,,25,,,,89,30,,,,
2019-07,PARIS-BERCY,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07,PARIS-ST-LAZARE,,,,,,,,,,,260,,,209,,,,,312,,,,,,,,,,,,,,,,,,,,,294,,,,,,136,
2019-07,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,
2019-07,TOULOUSE-MATABIAU,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,
2019-07,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,
2019-08,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,
2019-08,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,
2019-08,BÉZIERS,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,207,,,,84,,,,,,,,,,,,,,,,,,,,
2019-08,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2019-08,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,60,,
2019-08,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,
2019-08,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-08,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,
2019-08,CLERMONT-FERRAND,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,
2019-08,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,
2019-08,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-08,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,
2019-08,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,
2019-08,MARSEILLE-ST-CHARLES,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08,NANTES,,,,,84,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08,PARIS-AUSTERLITZ,,,,,,,,,27,184,,,,,,,,28,,,,,,,,,,,,,,,,,,,,24,,,,80,28,,,,
2019-08,PARIS-BERCY,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08,PARIS-ST-LAZARE,,,,,,,,,,,230,,,187,,,,,269,,,,,,,,,,,,,,,,,,,,,246,,,,,,128,
2019-08,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,
2019-08,TOULOUSE-MATABIAU,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,
2019-08,TOURS,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,
2019-09,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-09,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,
2019-09,BÉZIERS,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,222,,,,89,,,,,,,,,,,,,,,,,,,,
2019-09,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,
2019-09,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,61,,
2019-09,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,
2019-09,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
