Date,Source,RegionSource,Target,RegionTarget,Valeur1,Valeur2,Valeur3,Valeur4,Valeur5,Valeur6,Valeur7,Valeur8,Valeur9,Valeur10,Valeur11,Valeur12,Valeur13,Valeur14,Valeur15,Valeur16,Valeur17,Valeur18,Valeur19
2019-11,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,89,234,2,69,19.92922705,15.75421456,16,26.0125,6.486206897,16,26.0125,4,0,6.25,31.25,25,12.5,12.5,12.5
2019-11,PARIS EST,Île-de-France,STRASBOURG,Grand Est,525,115,10,361,3.389981533,2.310032362,53,28.17924528,3.464822006,38,34.21282051,14,4,23.07692308,26.92307692,7.692307692,28.84615385,9.615384615,3.846153846
2019-11,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,203,162,3,67,8.455970149,2.523166667,41,29.47357724,8.37225,26,39.16794872,12,2,20,7.5,40,25,7.5,0
2019-11,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,600,119,6,154,6.252056277,1.177609428,38,29.06929825,1.523877666,29,34.2954023,13,3,39.47368421,0,10.52631579,36.84210526,13.15789474,0
2019-11,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,193,165,2,80,2.421666667,1.013350785,44,21.39772727,7.132024433,29,26.27413793,9,1,14.28571429,64.28571429,11.9047619,2.380952381,4.761904762,2.380952381
2019-11,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,420,57,7,379,5.864951627,5.36448749,122,17.67008197,5.766424536,33,41.83787879,14,7,14.81481481,40.74074074,20.37037037,12.96296296,5.555555556,5.555555556
2019-11,PARIS EST,Île-de-France,METZ,Grand Est,305,85,7,227,3.923421439,2.931375839,44,22.39924242,3.347315436,24,33.16458333,9,2,19.04761905,21.42857143,2.380952381,35.71428571,19.04761905,2.380952381
2019-11,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,270,51,15,113,5.575368732,2.219607843,46,15.88442029,3.655163399,17,35.009375,7,2,20.93023256,18.60465116,13.95348837,16.27906977,27.90697674,2.325581395
2019-11,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,201,115,12,89,34.49906367,15.99188713,27,30.92592593,4.994708995,23,34.13043478,7,5,25.92592593,18.51851852,3.703703704,33.33333333,18.51851852,0
2019-11,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,380,188,4,94,7.424468085,1.499512411,30,40.27333333,2.29858156,30,40.27333333,14,5,33.33333333,16.66666667,6.666666667,30,6.666666667,6.666666667
2019-11,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,166,116,7,144,3.11099537,2.799266247,43,21.51899225,8.437631027,29,27.76369048,7,1,27.90697674,37.20930233,13.95348837,16.27906977,4.651162791,0
2019-11,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,441,95,2,128,9.142838542,2.351708428,43,41.23682171,4.469969628,33,50.14494949,22,10,13.95348837,27.90697674,11.62790698,32.55813953,11.62790698,2.325581395
2019-11,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,514,201,6,135,5.730740741,1.162171916,44,40.46401515,3.703838583,44,40.46401515,24,7,39.53488372,23.25581395,4.651162791,25.58139535,4.651162791,2.325581395
2019-11,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,113,169,4,24,4.209027778,0.405810398,22,18.16439394,6.970642202,11,24.01212121,2,0,19.04761905,0,57.14285714,4.761904762,14.28571429,4.761904762
2019-11,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,399,61,9,334,5.95,5.073717949,108,19.72530864,6.183376068,45,35.92185185,21,4,10.41666667,29.16666667,40.625,8.333333333,8.333333333,3.125
2019-11,PARIS EST,Île-de-France,NANCY,Grand Est,285,95,7,204,2.536437908,1.790647482,19,33.19561404,2.634532374,14,41.14761905,7,2,31.57894737,31.57894737,5.263157895,26.31578947,5.263157895,0
2019-11,PARIS EST,Île-de-France,REIMS,Grand Est,208,46,6,161,2.765217391,2.152640264,31,19.13709677,3.718481848,13,33.28333333,5,2,25,35.71428571,14.28571429,17.85714286,7.142857143,0
2019-11,NANTES,Pays de la Loire,STRASBOURG,Grand Est,35,305,0,22,1.214393939,0.64,4,20.90416667,5.47,4,20.90416667,0,0,0,50,50,0,0,0
2019-11,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,246,190,4,170,3.760098039,2.59600551,28,28.62678571,4.729614325,25,30.782,9,2,32.14285714,17.85714286,10.71428571,21.42857143,17.85714286,0
2019-11,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,292,111,5,273,6.041758242,5.737340302,39,25.9008547,4.332984901,27,31.90493827,11,2,28.20512821,15.38461538,20.51282051,20.51282051,15.38461538,0
2019-11,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,238,216,3,194,6.899570447,5.647446809,36,37.9087963,7.67822695,36,37.9087963,15,5,52.77777778,13.88888889,5.555555556,8.333333333,11.11111111,8.333333333
2019-11,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,170,180,0,51,6.560784314,1.586372549,27,29.9882716,5.949215686,18,39.05833333,9,3,38.46153846,7.692307692,23.07692308,30.76923077,0,0
2019-11,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,164,355,5,38,13.5377193,2.790356394,36,53.94027778,13.91593291,36,53.94027778,26,9,31.42857143,34.28571429,11.42857143,14.28571429,5.714285714,2.857142857
2019-11,PARIS LYON,Île-de-France,NIMES,Occitanie,165,177,14,50,6.453333333,1.759271523,22,28.82424242,5.454856512,15,36.37555556,8,2,40.90909091,4.545454545,13.63636364,31.81818182,9.090909091,0
2019-12,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,57,164,14,21,1.446031746,0.70620155,12,43.175,14.27248062,11,46.03484848,4,3,8.333333333,75,8.333333333,8.333333333,0,0
2019-12,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,125,86,17,71,7.071830986,4.529320988,34,26.60931373,8.971141975,19,39.90438596,8,4,32.14285714,28.57142857,7.142857143,14.28571429,7.142857143,10.71428571
2019-12,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,161,91,29,92,8.461050725,5.563005051,53,27.95503145,12.27992424,35,37.04333333,15,5,24.48979592,53.06122449,6.12244898,10.20408163,2.040816327,4.081632653
2019-12,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,168,61,31,119,5.769747899,4.970194647,53,21.41509434,8.986739659,22,40.34469697,8,4,20.40816327,36.73469388,26.53061224,4.081632653,2.040816327,10.20408163
2019-12,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,153,51,55,80,22.97145833,18.67959184,23,32.51956522,8.072108844,12,56.48611111,7,5,26.31578947,5.263157895,26.31578947,26.31578947,15.78947368,0
2019-12,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,93,212,17,66,6.456060606,5.58245614,7,40.72142857,5.734649123,7,40.72142857,2,1,28.57142857,28.57142857,0,28.57142857,14.28571429,0
2019-12,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,89,360,11,23,7.513043478,1.876495726,10,39.155,4.726282051,10,39.155,6,1,11.11111111,55.55555556,22.22222222,0,11.11111111,0
2019-12,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,16,169,4,4,12.79166667,3.890277778,3,24.21111111,6.844444444,3,24.21111111,0,0,0,33.33333333,0,33.33333333,33.33333333,0
2019-12,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,319,100,49,174,47.99195402,30.82808642,74,28.37387387,8.640617284,43,42.18488372,17,9,32.85714286,30,7.142857143,17.14285714,2.857142857,10
2019-12,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,230,133,40,103,23.00987055,12.22578947,28,34.975,6.513859649,23,39.86666667,11,3,22.22222222,44.44444444,14.81481481,14.81481481,3.703703704,0
2019-12,PARIS EST,Île-de-France,METZ,Grand Est,137,84,22,97,1.883161512,1.550289855,11,12.60151515,1.285507246,3,28.87777778,1,0,40,10,10,20,20,0
2019-12,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,65,118,27,26,60.27435897,41.10701754,10,43.9,11.86842105,8,51.125,5,2,60,10,10,20,0,0
2019-12,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,101,110,29,68,11.45122549,10.80462963,16,42.91145833,9.96412037,12,53.14583333,6,3,37.5,18.75,18.75,18.75,6.25,0
2019-12,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,233,191,16,72,7.413888889,1.881259601,11,39.48484848,2.278801843,13,44.44444444,8,2,72.72727273,0,0,27.27272727,0,0
2019-12,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,95,164,14,44,7.951136364,4.084979424,21,31.14285714,10.32613169,15,38.90555556,9,1,66.66666667,0,14.28571429,9.523809524,9.523809524,0
2019-12,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,196,96,34,75,4.638222222,1.923045267,12,24.15,1.93899177,7,33.19285714,1,1,41.66666667,8.333333333,0,33.33333333,16.66666667,0
2019-12,PARIS LYON,Île-de-France,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,149,81,8,45,8.270740741,2.244444444,16,16.16770833,1.79964539,7,42.13611111,3,0,18.75,0,25,25,18.75,12.5
2019-12,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,65,116,19,44,2.785984848,2.654347826,8,21.52291667,5.969202899,5,27.05666667,1,0,25,25,37.5,12.5,0,0
2019-12,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,31,235,10,15,2.767777778,1.912698413,3,52.82777778,8.491269841,3,52.82777778,2,1,33.33333333,0,33.33333333,0,0,33.33333333
2019-12,PARIS EST,Île-de-France,NANCY,Grand Est,112,96,25,68,1.767401961,1.33467433,3,17.06666667,0.544636015,2,19.625,0,0,0,33.33333333,0,33.33333333,33.33333333,0
2019-12,NANTES,Pays de la Loire,STRASBOURG,Grand Est,15,301,4,10,20.06666667,18.21666667,2,102.175,21.31363636,2,102.175,1,1,0,0,50,50,0,0
2019-12,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,84,186,25,44,6.085606061,4.473446328,10,60.27333333,11.9579096,10,60.27333333,6,3,50,30,10,0,10,0
2019-12,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,74,291,15,29,5.867241379,2.658757062,4,52.16666667,5.738700565,4,52.16666667,2,1,25,25,0,50,0,0
2019-12,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,295,204,21,95,7.287368421,2.009549878,19,33.27807018,3.196776156,21,36.3975,10,2,47.36842105,15.78947368,5.263157895,26.31578947,5.263157895,0
2019-12,PARIS LYON,Île-de-France,NIMES,Occitanie,155,178,26,49,7.826190476,2.657235142,12,29.81388889,4.294186047,11,31.59090909,4,1,40,0,0,60,0,0
2019-12,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,104,124,17,76,6.8375,5.92183908,36,27.61527778,12.69233716,26,33.70512821,9,3,29.41176471,55.88235294,8.823529412,5.882352941,0,0
2019-12,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,236,57,31,183,6.123861566,5.426585366,75,20.29488889,7.89495935,37,31.87927928,11,4,29.23076923,35.38461538,15.38461538,7.692307692,3.076923077,9.230769231
2019-12,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,72,229,18,44,18.21969697,14.84567901,11,42.8530303,11.46759259,11,42.8530303,5,3,45.45454545,9.090909091,9.090909091,36.36363636,0,0
2019-12,PARIS EST,Île-de-France,REIMS,Grand Est,88,46,17,62,1.802688172,1.545539906,10,8.31,1.965023474,0,0,0,0,10,10,50,0,30,0
2019-12,PARIS EST,Île-de-France,STRASBOURG,Grand Est,283,114,38,183,2.52723133,1.807278912,23,26.52681159,3.737891156,26,32.44855072,8,0,13.63636364,9.090909091,31.81818182,18.18181818,22.72727273,4.545454545
2019-12,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,102,180,16,38,3.696052632,1.366085271,6,28.60277778,2.299031008,6,28.60277778,1,0,33.33333333,16.66666667,33.33333333,16.66666667,0,0
2019-12,PARIS LYON,Île-de-France,GRENOBLE,Auvergne-Rhône-Alpes,86,184,10,26,7.623076923,2.29495614,4,61.875,2.657894737,4,61.875,3,1,50,0,0,50,0,0
2019-12,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,328,124,29,93,7.165770609,1.833110368,32,23.70729167,3.266276477,22,33.22539683,7,2,37.5,3.125,12.5,15.625,9.375,21.875
2020-01,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,152,163,13,68,1.429656863,0.699160671,17,21.38333333,4.321822542,10,27.455,3,0,6.25,50,31.25,12.5,0,0
2020-01,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,202,87,7,132,4.854545455,3.180598291,53,15.32169811,4.637008547,15,31.98222222,4,2,13.95348837,16.27906977,18.60465116,25.58139535,9.302325581,16.27906977
2020-01,PARIS EST,Île-de-France,REIMS,Grand Est,179,46,10,140,1.573214286,1.261143984,13,13.61282051,1.390927022,3,26.15,1,0,15.38461538,23.07692308,30.76923077,0,30.76923077,0
2020-01,NANTES,Pays de la Loire,STRASBOURG,Grand Est,25,319,2,17,2.229411765,1.573188406,1,17.35,3.768115942,1,17.35,0,0,0,0,0,100,0,0
2020-01,LILLE,Hauts-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,211,186,18,145,5.826091954,4.296804836,40,28.2925,7.975993092,30,33.67111111,12,3,17.94871795,38.46153846,7.692307692,20.51282051,12.82051282,2.564102564
2020-01,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,177,295,11,93,6.54390681,3.476606426,23,35.02753623,7.094779116,23,35.02753623,9,5,21.73913043,21.73913043,26.08695652,21.73913043,4.347826087,4.347826087
2020-01,PARIS LYON,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,544,120,18,199,2.962311558,0.794898606,17,27.2627451,0.31964512,13,31.77307692,5,2,23.52941176,29.41176471,5.882352941,23.52941176,11.76470588,5.882352941
2020-01,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,161,230,10,106,24.31194969,17.06666667,13,31.97051282,5.069315673,13,31.97051282,5,1,23.07692308,53.84615385,7.692307692,15.38461538,0,0
2020-01,PARIS EST,Île-de-France,METZ,Grand Est,271,84,12,210,6.982936508,5.617374517,25,17.06733333,1.715830116,9,33.14444444,5,1,8.695652174,26.08695652,39.13043478,26.08695652,0,0
2020-01,PARIS EST,Île-de-France,NANCY,Grand Est,243,96,20,177,2.168455744,1.67077728,17,28.40196078,2.456203288,11,36.80454545,5,2,12.5,18.75,31.25,37.5,0,0
2020-01,PARIS EST,Île-de-France,STRASBOURG,Grand Est,444,114,20,311,1.39807074,0.960220126,15,22.85333333,0.663600629,9,29.96111111,3,1,6.666666667,46.66666667,6.666666667,26.66666667,13.33333333,0
2020-01,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,281,49,27,237,5.266455696,4.894947507,62,14.46209677,4.434448819,19,30.83421053,7,1,12.28070175,29.8245614,31.57894737,15.78947368,10.52631579,0
2020-01,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,251,108,21,225,10.66437037,10.42724638,57,27.42982456,8.029927536,34,37.6004902,16,4,16.07142857,37.5,16.07142857,19.64285714,8.928571429,1.785714286
2020-01,PARIS LYON,Île-de-France,GRENOBLE,Auvergne-Rhône-Alpes,142,185,9,50,3.466333333,1.001629073,5,26.8,0.338345865,5,26.8,1,0,20,0,0,80,0,0
2020-01,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,133,360,6,37,6.888738739,1.613648294,12,40.41527778,4.642913386,12,40.41527778,9,2,25,16.66666667,16.66666667,33.33333333,8.333333333,0
2020-01,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,229,124,12,200,5.893416667,5.410061444,44,23.43068182,6.647004608,29,29.62126437,7,3,18.18181818,61.36363636,13.63636364,2.272727273,2.272727273,2.272727273
2020-01,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,361,56,14,287,5.160569106,4.16037464,106,15.56792453,5.211479347,28,35.91190476,12,3,11.9047619,33.33333333,29.76190476,11.9047619,3.571428571,9.523809524
2020-01,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,203,212,12,171,7.494736842,6.693630017,26,38.66474359,7.206457243,26,38.66474359,11,6,23.07692308,19.23076923,23.07692308,23.07692308,7.692307692,3.846153846
2020-01,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,185,182,10,73,4.575799087,1.660190476,18,29.39074074,3.658190476,14,34.02380952,6,3,17.64705882,29.41176471,17.64705882,35.29411765,0,0
2020-01,PARIS LYON,Île-de-France,NIMES,Occitanie,180,180,7,82,3.931300813,1.605491329,18,47.39722222,6.542678227,17,49.4627451,10,4,22.22222222,5.555555556,11.11111111,55.55555556,5.555555556,0
2020-01,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,58,235,3,44,1.60719697,1.245151515,2,26.35,1.708181818,2,26.35,1,0,50,0,50,0,0,0
2020-01,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,341,188,7,116,4.584770115,1.297904192,25,41.01466667,4.650548902,25,41.01466667,12,3,52,4,4,28,8,4
2020-01,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,184,163,10,77,5.409307359,2.201149425,20,32.3475,5.527011494,19,33.40263158,11,1,25,10,10,45,5,5
2020-01,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,315,98,22,134,3.04079602,1.197155859,21,23.39126984,1.762571104,15,27.81222222,5,0,14.28571429,19.04761905,9.523809524,47.61904762,9.523809524,0
2020-01,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,431,201,11,149,5.768008949,1.750039683,34,42.325,4.408015873,34,42.325,17,5,38.23529412,11.76470588,5.882352941,38.23529412,5.882352941,0
2020-01,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,443,139,23,213,21.62402191,10.71940476,48,26.42465278,4.379960317,31,34.39731183,14,4,26.08695652,34.7826087,13.04347826,19.56521739,6.52173913,0
2020-01,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,324,94,23,209,5.614114833,3.772812846,79,16.64683544,5.638648948,32,27.88489583,7,2,18.42105263,48.68421053,18.42105263,7.894736842,3.947368421,2.631578947
2020-01,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,525,101,31,350,18.57547619,12.23920378,102,22.56666667,5.602462888,43,40.37248062,19,7,15.90909091,34.09090909,12.5,21.59090909,7.954545455,7.954545455
2020-01,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,327,62,26,251,4.69435591,3.870598007,92,16.01884058,5.725083056,31,32.09569892,11,3,12.82051282,33.33333333,30.76923077,8.974358974,8.974358974,5.128205128
2020-01,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,154,129,8,139,4.218105516,4.000228311,15,29.8,3.191780822,11,36.27272727,6,1,40,13.33333333,20,20,6.666666667,0
2020-01,PARIS LYON,Île-de-France,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,181,80,4,69,2.034299517,0.483804143,11,12.16212121,0.491525424,3,24.42222222,1,0,18.18181818,27.27272727,9.090909091,36.36363636,9.090909091,0
2020-01,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,61,169,4,20,5.383333333,1.539766082,3,50.6,5.140350877,3,50.6,3,1,0,33.33333333,0,33.33333333,33.33333333,0
2020-01,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,111,118,9,97,3.45395189,3.276797386,15,45.13333333,7.805882353,11,56.67272727,7,4,40,26.66666667,13.33333333,13.33333333,6.666666667,0
2020-02,ANGOULEME,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,272,126,2,227,4.929221733,4.077345679,21,30.33253968,2.965555556,13,41.55128205,7,2,23.80952381,28.57142857,28.57142857,14.28571429,0,4.761904762
2020-02,QUIMPER,Bretagne,PARIS MONTPARNASSE,Île-de-France,224,230,4,169,3.26617357,2.509015152,18,49.95925926,6.329015152,18,49.95925926,9,6,50,5.555555556,27.77777778,11.11111111,5.555555556,0
2020-02,RENNES,Bretagne,LYON PART DIEU,Auvergne-Rhône-Alpes,81,232,0,61,3.780601093,2.788477366,6,103.5361111,7.483127572,6,103.5361111,6,3,40,20,0,20,0,20
2020-02,PARIS EST,Île-de-France,STRASBOURG,Grand Est,515,117,12,407,2.752211302,2.178197482,42,41.96111111,3.832571239,29,55.35402299,14,6,21.42857143,26.19047619,9.523809524,38.0952381,2.380952381,2.380952381
2020-02,PARIS LYON,Île-de-France,BELLEGARDE (AIN),Auvergne-Rhône-Alpes,250,163,3,113,8.657817109,3.77928475,23,36.02463768,5.29682861,19,40.95350877,10,5,8.695652174,39.13043478,0,52.17391304,0,0
2020-02,PARIS LYON,Île-de-France,NICE VILLE,Provence-Alpes-Côte d'Azur,163,360,1,77,6.348051948,2.785288066,22,36.13106061,6.777160494,22,36.13106061,11,2,22.72727273,27.27272727,13.63636364,31.81818182,4.545454545,0
2020-02,LAVAL,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,211,87,3,137,5.24756691,3.352323718,42,26.66507937,6.065464744,20,47.31083333,10,7,38.88888889,22.22222222,16.66666667,5.555555556,13.88888889,2.777777778
2020-02,POITIERS,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,367,96,2,201,3.752072968,1.886986301,54,12.07592593,2.697945205,10,29.80833333,5,0,22.91666667,31.25,37.5,8.333333333,0,0
2020-02,RENNES,Bretagne,PARIS MONTPARNASSE,Île-de-France,568,101,12,395,6.235189873,3.668884892,106,25.41210692,6.676618705,54,53.79934641,27,18,34.34343434,25.25252525,21.21212121,10.1010101,6.060606061,3.03030303
2020-02,PARIS EST,Île-de-France,REIMS,Grand Est,206,46,3,184,2.062952899,1.85270936,16,19.9125,1.934811166,7,34.0047619,4,0,20,20,20,26.66666667,13.33333333,0
2020-02,PARIS NORD,Île-de-France,DUNKERQUE,Hauts-de-France,155,129,2,148,1.999887387,1.923529412,21,25.66666667,3.764705882,14,31.85714286,6,1,28.57142857,28.57142857,23.80952381,9.523809524,9.523809524,0
2020-02,LILLE,Hauts-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,190,297,0,115,3.841014493,2.183070175,29,31.01321839,6.745614035,29,31.01321839,8,2,6.896551724,58.62068966,10.34482759,13.79310345,10.34482759,0
2020-02,PARIS LYON,Île-de-France,SAINT ETIENNE CHATEAUCREUX,Auvergne-Rhône-Alpes,96,170,0,42,5.805952381,2.259722222,8,32.84583333,4.529513889,5,44.48666667,3,1,50,12.5,12.5,25,0,0
2020-02,NANTES,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,523,139,8,255,3.19248366,1.16592233,48,31.56805556,3.982038835,37,37.27207207,19,5,27.65957447,38.29787234,21.27659574,12.76595745,0,0
2020-02,PARIS EST,Île-de-France,METZ,Grand Est,303,84,4,240,8.962777778,6.990523969,28,19.57619048,1.866332219,12,33.58333333,6,1,14.28571429,10.71428571,32.14285714,28.57142857,14.28571429,0
2020-02,MARNE LA VALLEE,Île-de-France,LYON PART DIEU,Auvergne-Rhône-Alpes,317,108,2,313,9.233120341,9.173227513,90,22.8362963,7.804761905,65,26.80307692,16,2,7.865168539,57.30337079,12.35955056,6.741573034,14.60674157,1.123595506
2020-02,MARNE LA VALLEE,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,219,213,0,200,7.743,7.048858447,31,36.20483871,6.846270928,31,36.20483871,10,3,6.451612903,54.83870968,9.677419355,19.35483871,9.677419355,0
2020-02,PARIS LYON,Île-de-France,CHAMBERY CHALLES LES EAUX,Auvergne-Rhône-Alpes,279,188,1,114,6.029824561,2.178177458,34,34.74068627,5.360551559,25,42.90733333,13,5,17.64705882,20.58823529,17.64705882,38.23529412,5.882352941,0
2020-02,PARIS LYON,Île-de-France,DIJON VILLE,Bourgogne-France-Comté,394,98,8,192,4.855555556,2.260189983,34,39.94411765,3.324568221,26,48.56089744,15,7,11.76470588,41.17647059,5.882352941,35.29411765,5.882352941,0
2020-02,PARIS LYON,Île-de-France,LE CREUSOT MONTCEAU MONTCHANIN,Bourgogne-France-Comté,188,80,1,70,3.855,1.140196078,19,17.09824561,1.766755793,6,36.60277778,3,1,31.57894737,42.10526316,5.263157895,21.05263158,0,0
2020-02,PARIS LYON,Île-de-France,MARSEILLE ST CHARLES,Provence-Alpes-Côte d'Azur,503,200,1,209,6.13676236,2.294621514,45,37.82888889,4.739143426,45,37.82888889,24,3,20,28.88888889,4.444444444,40,0,6.666666667
2020-02,MONTPELLIER,Occitanie,LYON PART DIEU,Auvergne-Rhône-Alpes,168,114,3,151,5.261037528,4.796262626,22,33.95757576,5.688686869,17,40.58529412,8,3,45.45454545,9.090909091,36.36363636,9.090909091,0,0
2020-02,LA ROCHELLE VILLE,Nouvelle Aquitaine,PARIS MONTPARNASSE,Île-de-France,196,165,0,106,0.986949686,0.533503401,9,19.10925926,2.17542517,5,24.82333333,1,0,55.55555556,11.11111111,22.22222222,0,0,11.11111111
2020-02,LE MANS,Pays de la Loire,PARIS MONTPARNASSE,Île-de-France,400,56,5,323,5.075283798,4.112953586,81,21.27489712,5.038270042,30,44.70222222,16,8,25.37313433,23.88059701,25.37313433,13.43283582,5.970149254,5.970149254
2020-02,PARIS EST,Île-de-France,NANCY,Grand Est,277,96,4,226,2.271533923,1.839194139,16,24.853125,1.672771673,11,30.59545455,2,1,26.66666667,40,6.666666667,20,6.666666667,0
2020-02,PARIS NORD,Île-de-France,ARRAS,Hauts-de-France,256,48,7,239,2.156136681,2.05729585,61,10.71229508,3.74832664,10,25.92166667,3,0,18.96551724,34.48275862,25.86206897,10.34482759,8.620689655,1.724137931
2020-02,PARIS LYON,Île-de-France,AIX EN PROVENCE TGV,Provence-Alpes-Côte d'Azur,379,188,2,156,5.447863248,1.996728559,40,34.66041667,4.979000884,40,34.66041667,21,3,15,22.5,12.5,45,0,5
2020-02,ST PIERRE DES CORPS,Centre-Val de Loire,PARIS MONTPARNASSE,Île-de-France,386,62,1,327,2.522426096,2.113852814,57,11.80818713,2.172424242,6,45.69444444,2,1,4.081632653,22.44897959,57.14285714,8.163265306,2.040816327,6.12244898
